,Gene1,Gene2,ReversalRatio,ImportanceScore
438,OR5E1P,GABRA2,0.7595238095238096,0.8793103448275862
439,EVPLL,GABRA2,0.7595238095238096,0.8793103448275862
440,SLC41A2,TMEM37,0.7595238095238096,0.8793103448275862
441,ELFN1,GRIA4,0.7571428571428571,0.8793103448275862
442,FAIM2,ALDH4A1,0.7571428571428571,0.8793103448275862
443,GSEC,GABRA2,0.7571428571428571,0.8793103448275862
444,FAIM2,SLC9A1,0.7571428571428571,0.8793103448275862
445,MYLK4,SLC2A2,0.7571428571428571,0.8793103448275862
446,ELFN1,ZNF646,0.7595238095238096,0.8793103448275862
447,CLPX,CLTRN,0.7571428571428571,0.8793103448275862
448,FAIM2,INPPL1,0.7571428571428571,0.8793103448275862
449,GOLGA2P7,ASCL2,0.7571428571428571,0.8793103448275862
450,ELFN1,UBE2T,0.7571428571428571,0.8793103448275862
451,FBXO15,SLC2A2,0.7571428571428571,0.8793103448275862
452,PCOLCE2,GPIHBP1,0.7571428571428571,0.8793103448275862
453,MIR6800,ASCL2,0.7571428571428571,0.8793103448275862
454,MED25,ASCL2,0.7571428571428571,0.8793103448275862
455,PCOLCE2,DDX19A-DT,0.7571428571428571,0.8793103448275862
456,ALDOB,ODR4,0.7571428571428571,0.8793103448275862
457,WASIR2,GABRA2,0.7571428571428571,0.8793103448275862
458,LINC00607,GABRA2,0.7571428571428571,0.8793103448275862
459,CSPP1,ASCL2,0.7571428571428571,0.8793103448275862
460,SLC26A4,THAP6,0.7571428571428571,0.8793103448275862
461,FAM83H,ARG2,0.7571428571428571,0.8793103448275862
462,PHF21A,ARG2,0.7571428571428571,0.8793103448275862
463,RELL1,ARG2,0.7571428571428571,0.8793103448275862
464,ALDOB,NOC3L,0.7571428571428571,0.8793103448275862
465,ALDOB,UPF2,0.7595238095238096,0.8793103448275862
466,TESMIN,ASCL2,0.7571428571428571,0.8793103448275862
467,PCOLCE2,MARS2,0.7595238095238096,0.8793103448275862
468,ALDOB,TTL,0.7595238095238096,0.8793103448275862
469,PARP11,SLC2A2,0.7595238095238096,0.8793103448275862
470,ALDOB,PDE5A,0.7595238095238096,0.8793103448275862
471,CLUH,ASCL2,0.7595238095238096,0.8793103448275862
472,SLC26A4,TMEM192,0.7595238095238096,0.8793103448275862
473,SLC26A4,KDM7A-DT,0.7595238095238096,0.8793103448275862
474,SLC26A4,PHF6,0.7595238095238096,0.8793103448275862
475,ALDOB,RBBP4,0.7595238095238096,0.8793103448275862
476,FAIM2,GSK3A,0.7595238095238096,0.8793103448275862
477,KDM4A,ASCL2,0.7595238095238096,0.8793103448275862
478,ALDOB,CDC123,0.7595238095238096,0.8793103448275862
479,FAIM2,C1orf35,0.7595238095238096,0.8793103448275862
480,SLC26A4,REL,0.7595238095238096,0.8793103448275862
481,ALDOB,PTGR2,0.7595238095238096,0.8793103448275862
482,FRMD4A,CYS1,0.7595238095238096,0.8793103448275862
483,ELFN1,CDIPTOSP,0.7595238095238096,0.8793103448275862
484,ALDOB,PRPSAP1,0.7595238095238096,0.8793103448275862
485,ALDOB,NBAS,0.7595238095238096,0.8793103448275862
486,ALDOB,FAM20B,0.7595238095238096,0.8793103448275862
487,FAIM2,TICAM1,0.7595238095238096,0.8793103448275862
488,ALDOB,ZNF410,0.7595238095238096,0.8793103448275862
489,ALDOB,ARHGAP24,0.7595238095238096,0.8793103448275862
490,TTC21A,TMEM37,0.7595238095238096,0.8793103448275862
491,ALDOB,MPP1,0.7595238095238096,0.8793103448275862
492,FAIM2,VEGFB,0.7595238095238096,0.8793103448275862
493,UPK1A,GABRA2,0.7595238095238096,0.8793103448275862
494,ALDOB,DTNBP1,0.7595238095238096,0.8793103448275862
495,OTULINL,ARG2,0.7595238095238096,0.8793103448275862
496,ELFN1,SPATC1L,0.7595238095238096,0.8793103448275862
497,IFT122,TMEM37,0.7595238095238096,0.8793103448275862
498,ALDOB,AMMECR1L,0.7595238095238096,0.8793103448275862
499,ALDOB,LAMTOR1,0.7595238095238096,0.8793103448275862
500,IP6K2,ARG2,0.7595238095238096,0.8793103448275862
501,PCOLCE2,JDP2,0.7595238095238096,0.8793103448275862
502,PCOLCE2,PDX1,0.7595238095238096,0.8793103448275862
503,ALDOB,RBMX2,0.7595238095238096,0.8793103448275862
504,TRIM3,ASCL2,0.7595238095238096,0.8793103448275862
505,MAP3K2-DT,SLC2A2,0.7595238095238096,0.8793103448275862
506,ELFN1,NTN1,0.7595238095238096,0.8793103448275862
507,FAIM2,ZNF787,0.7595238095238096,0.8793103448275862
508,SLC26A4,RILPL1,0.7595238095238096,0.8793103448275862
509,PRIMA1,RBP5,0.7595238095238096,0.8793103448275862
510,ELFN1,COX4I2,0.7595238095238096,0.8793103448275862
511,SLC37A1,SLC2A2,0.7595238095238096,0.8793103448275862
512,BCL2L13,CHL1,0.7214285714285714,0.8620689655172413
513,UBE2E1,ARG2,0.7214285714285714,0.8620689655172413
514,NAA40,ARG2,0.7214285714285714,0.8620689655172413
515,SLC26A4,ITPR3,0.7214285714285714,0.8620689655172413
516,ALDOB,ZNF398,0.7214285714285714,0.8620689655172413
517,FNIP1,ARG2,0.7214285714285714,0.8620689655172413
518,PRIMA1,PRKCD,0.7214285714285714,0.8620689655172413
519,ALDOB,RCL1,0.7214285714285714,0.8620689655172413
520,PRIMA1,DNAJC28,0.7214285714285714,0.8620689655172413
521,TRIOBP,ASCL2,0.7214285714285714,0.8620689655172413
522,FOXK1,RASGRP1,0.7214285714285714,0.8620689655172413
523,B3GALT5,ARG2,0.7214285714285714,0.8620689655172413
524,ALDOB,DNAJC9,0.7214285714285714,0.8620689655172413
525,ISCA1,CLTRN,0.7214285714285714,0.8620689655172413
526,PDE7A,ASCL2,0.7214285714285714,0.8620689655172413
527,PRIMA1,SLC5A2,0.7214285714285714,0.8620689655172413
528,GLRX,ARG2,0.7214285714285714,0.8620689655172413
529,GSDMD,ACRBP,0.7214285714285714,0.8620689655172413
530,REEP1,MAP1A,0.7214285714285714,0.8620689655172413
531,PCOLCE2,RAD51B,0.7214285714285714,0.8620689655172413
532,PRIMA1,SLC8B1,0.7214285714285714,0.8620689655172413
533,RPL22L1,TMEM37,0.7214285714285714,0.8620689655172413
534,SNAP91,ARG2,0.7214285714285714,0.8620689655172413
535,NHLH2,TAFA4,0.7214285714285714,0.8620689655172413
536,SLC25A39,ASCL2,0.7214285714285714,0.8620689655172413
537,WWP2,ASCL2,0.7214285714285714,0.8620689655172413
538,POLR3G,SLC2A2,0.7214285714285714,0.8620689655172413
539,PRIMA1,LINC01424,0.7214285714285714,0.8620689655172413
540,FAM131A,ARG2,0.7214285714285714,0.8620689655172413
541,ALDOB,ST20-MTHFS,0.7214285714285714,0.8620689655172413
542,PCOLCE2,MASP1,0.7214285714285714,0.8620689655172413
543,ALDOB,SNAP23,0.7214285714285714,0.8620689655172413
544,PRIMA1,WDR35-DT,0.7214285714285714,0.8620689655172413
545,IL11RA,ASCL2,0.7214285714285714,0.8620689655172413
546,DHRS1,ASCL2,0.7214285714285714,0.8620689655172413
547,ALDOB,ZC3H7B,0.7214285714285714,0.8620689655172413
548,SLC26A4,CNNM1,0.7214285714285714,0.8620689655172413
549,ELFN1,NRIP2,0.7214285714285714,0.8620689655172413
550,PCOLCE2,GDF9,0.7214285714285714,0.8620689655172413
551,ALDOB,USE1,0.7214285714285714,0.8620689655172413
552,WDR33,TMEM37,0.7214285714285714,0.8620689655172413
553,ELFN1,MIR142,0.7214285714285714,0.8620689655172413
554,FAAH2,TMEM37,0.7214285714285714,0.8620689655172413
555,ALDOB,ATF6,0.7214285714285714,0.8620689655172413
556,LRBA,ARG2,0.7214285714285714,0.8620689655172413
557,PRIMA1,ARL4D,0.7214285714285714,0.8620689655172413
558,SLC26A4,ZNF354A,0.7214285714285714,0.8620689655172413
559,ELFN1,BOLA3-DT,0.7214285714285714,0.8620689655172413
560,PRIMA1,LIPE-AS1,0.7214285714285714,0.8620689655172413
561,ALDOB,SMIM20,0.7214285714285714,0.8620689655172413
562,CHN1,HOPX,0.7214285714285714,0.8620689655172413
563,FAIM2,LDB1,0.7214285714285714,0.8620689655172413
564,ACADM,TMEM37,0.7214285714285714,0.8620689655172413
565,CD55,ARG2,0.7214285714285714,0.8620689655172413
566,ALDOB,NPC1,0.7214285714285714,0.8620689655172413
567,ELFN1,PXMP4,0.7214285714285714,0.8620689655172413
568,SLC26A4,COG8,0.7214285714285714,0.8620689655172413
569,PRIMA1,TAF1A-AS1,0.7214285714285714,0.8620689655172413
570,ALDOB,PANX1,0.7214285714285714,0.8620689655172413
571,SLC26A4,PCBP1-AS1,0.7214285714285714,0.8620689655172413
572,CHST10,ASCL2,0.7214285714285714,0.8620689655172413
573,ADAMTS17,TAF1A-AS1,0.7214285714285714,0.8620689655172413
574,ALDOB,EFTUD2,0.7214285714285714,0.8620689655172413
575,IRF8,DUSP14,0.7214285714285714,0.8620689655172413
576,ELFN1,MAP4K2,0.7214285714285714,0.8620689655172413
577,TXNL4B,ASCL2,0.7214285714285714,0.8620689655172413
578,ELFN1,NKX2-8,0.7214285714285714,0.8620689655172413
579,POLG2,ASCL2,0.7214285714285714,0.8620689655172413
580,CD177,GABRA2,0.7214285714285714,0.8620689655172413
581,REEP1,TMEM37,0.7214285714285714,0.8620689655172413
582,REEP1,ENDOD1,0.7214285714285714,0.8620689655172413
583,SLC26A4,DUSP28,0.7214285714285714,0.8620689655172413
584,ALDOB,DUSP3,0.7214285714285714,0.8620689655172413
585,ELFN1,TMEM191A,0.719047619047619,0.8620689655172413
586,ALDOB,PLEKHF2,0.7214285714285714,0.8620689655172413
587,ELFN1,KRT72,0.719047619047619,0.8620689655172413
588,PRIMA1,SHF,0.719047619047619,0.8620689655172413
589,PCOLCE2,GRID1,0.719047619047619,0.8620689655172413
590,CHD9,ARG2,0.719047619047619,0.8620689655172413
591,FAIM2,PCSK9,0.719047619047619,0.8620689655172413
592,TMEM106B,ARG2,0.719047619047619,0.8620689655172413
593,CDKN1A,METTL16,0.719047619047619,0.8620689655172413
594,ONECUT2,SLC2A2,0.719047619047619,0.8620689655172413
595,PRIMA1,ZNF324B,0.719047619047619,0.8620689655172413
596,ELFN1,HELZ2,0.719047619047619,0.8620689655172413
597,PEX11B,ARG2,0.719047619047619,0.8620689655172413
598,DKK3,RNF6,0.719047619047619,0.8620689655172413
599,SIRT3,ASCL2,0.719047619047619,0.8620689655172413
600,ELFN1,PDX1,0.719047619047619,0.8620689655172413
601,CDKN1A,LOC284009,0.719047619047619,0.8620689655172413
602,FAIM2,KRT8P12,0.719047619047619,0.8620689655172413
603,PRIMA1,HOXB5,0.719047619047619,0.8620689655172413
604,RAB27A,ERICH5,0.719047619047619,0.8620689655172413
605,PRIMA1,MTMR7,0.719047619047619,0.8620689655172413
606,PRIMA1,INPP5K,0.719047619047619,0.8620689655172413
607,ALDOB,PARP4,0.719047619047619,0.8620689655172413
608,ZNF880,ASCL2,0.7214285714285714,0.8620689655172413
609,FAIM2,LENG1,0.719047619047619,0.8620689655172413
610,SCRIB,ASCL2,0.719047619047619,0.8620689655172413
611,FAIM2,UBE2S,0.719047619047619,0.8620689655172413
612,PCOLCE2,PITRM1-AS1,0.719047619047619,0.8620689655172413
613,PKN2,ARG2,0.719047619047619,0.8620689655172413
614,PTP4A1,ARG2,0.719047619047619,0.8620689655172413
615,GM2A,ARG2,0.719047619047619,0.8620689655172413
616,SLC4A3,ASCL2,0.719047619047619,0.8620689655172413
617,PRIMA1,TIGD3,0.719047619047619,0.8620689655172413
618,HECTD4,ARG2,0.719047619047619,0.8620689655172413
619,ABCD3,ARG2,0.719047619047619,0.8620689655172413
620,GOT2,ARG2,0.719047619047619,0.8620689655172413
621,FAIM2,JMJD4,0.719047619047619,0.8620689655172413
622,PRIMA1,ZNF383,0.719047619047619,0.8620689655172413
623,CLK4,ARG2,0.719047619047619,0.8620689655172413
624,PRAF2,TMEM37,0.7214285714285714,0.8620689655172413
625,ALDOB,OTUD6B-AS1,0.7214285714285714,0.8620689655172413
626,PCOLCE2,CALCR,0.7214285714285714,0.8620689655172413
627,FNDC9,RASSF10,0.7214285714285714,0.8620689655172413
628,ALDOB,AKT1,0.7214285714285714,0.8620689655172413
629,ALDOB,UMPS,0.7214285714285714,0.8620689655172413
630,MAFG,ASCL2,0.7214285714285714,0.8620689655172413
631,PCOLCE2,SMIM10,0.7214285714285714,0.8620689655172413
632,PRIMA1,EXOC3L2,0.7214285714285714,0.8620689655172413
633,FAHD2B,ACRBP,0.7214285714285714,0.8620689655172413
634,ALDOB,GORASP1,0.7214285714285714,0.8620689655172413
635,TMTC4,CHL1,0.7214285714285714,0.8620689655172413
636,PCOLCE2,FAM43B,0.7214285714285714,0.8620689655172413
637,ELFN1,H1-8,0.7214285714285714,0.8620689655172413
638,FAIM2,FFAR4,0.7214285714285714,0.8620689655172413
639,ALDOB,MTHFS,0.7214285714285714,0.8620689655172413
640,PANK2,ARG2,0.7214285714285714,0.8620689655172413
641,ALDOB,ABL2,0.7214285714285714,0.8620689655172413
642,AKR7A2,ARG2,0.7214285714285714,0.8620689655172413
643,GABPB1-IT1,ASCL2,0.719047619047619,0.8620689655172413
644,PRIMA1,LOC101930071,0.7214285714285714,0.8620689655172413
645,HTR3A,GABRA2,0.719047619047619,0.8620689655172413
646,SCYL1,ASCL2,0.719047619047619,0.8620689655172413
647,MLH3,ASCL2,0.719047619047619,0.8620689655172413
648,N4BP2L1,ARG2,0.719047619047619,0.8620689655172413
649,IRF8,LINC00543,0.719047619047619,0.8620689655172413
650,FAIM2,BORCS6,0.719047619047619,0.8620689655172413
651,TOMM40,ASCL2,0.719047619047619,0.8620689655172413
652,FAIM2,DDX51,0.719047619047619,0.8620689655172413
653,ELFN1,KCNQ4,0.719047619047619,0.8620689655172413
654,ELFN1,HIPK4,0.719047619047619,0.8620689655172413
655,FAIM2,ZNF497,0.719047619047619,0.8620689655172413
656,FAIM2,ACOT4,0.7214285714285714,0.8620689655172413
657,CTSC,CYS1,0.7214285714285714,0.8620689655172413
658,PRIMA1,CPXM1,0.7214285714285714,0.8620689655172413
659,PCOLCE2,CCDC87,0.7214285714285714,0.8620689655172413
660,PCOLCE2,ZNF669,0.7214285714285714,0.8620689655172413
661,ELFN1,NCKAP5,0.7214285714285714,0.8620689655172413
662,RNF146,ARG2,0.7214285714285714,0.8620689655172413
663,PCOLCE2,H4C3,0.7214285714285714,0.8620689655172413
664,ELFN1,FMNL1,0.7214285714285714,0.8620689655172413
665,PCOLCE2,H4C12,0.7214285714285714,0.8620689655172413
666,PCOLCE2,H4C6,0.7214285714285714,0.8620689655172413
667,PRIMA1,MMP14,0.7214285714285714,0.8620689655172413
668,PRDX4,PPP1R1A,0.7214285714285714,0.8620689655172413
669,PCOLCE2,H4C4,0.7214285714285714,0.8620689655172413
670,ALDOB,ZFAND2A,0.7214285714285714,0.8620689655172413
671,TRIM51,GABRA2,0.7214285714285714,0.8620689655172413
672,LINC00652,GABRA2,0.7214285714285714,0.8620689655172413
673,PCOLCE2,H4C1,0.7214285714285714,0.8620689655172413
674,PCOLCE2,H4C9,0.7214285714285714,0.8620689655172413
675,PCOLCE2,H4C14,0.7214285714285714,0.8620689655172413
676,SIGMAR1,ASCL2,0.7214285714285714,0.8620689655172413
677,ALDOB,BLVRA,0.7214285714285714,0.8620689655172413
678,ALDOB,PSD3,0.7214285714285714,0.8620689655172413
679,ELFN1,TAFA4,0.7214285714285714,0.8620689655172413
680,PCOLCE2,H4C8,0.7214285714285714,0.8620689655172413
681,CSTF2T,ASCL2,0.7214285714285714,0.8620689655172413
682,FAIM2,APOM,0.7214285714285714,0.8620689655172413
683,BLACAT1,GABRA2,0.7214285714285714,0.8620689655172413
684,ITGB8,HS6ST2,0.7214285714285714,0.8620689655172413
685,TYROBP,SLC2A2,0.7214285714285714,0.8620689655172413
686,ELFN1,ZNF333,0.7214285714285714,0.8620689655172413
687,ELFN1,RBAKDN,0.7214285714285714,0.8620689655172413
688,PCOLCE2,AJM1,0.7214285714285714,0.8620689655172413
689,ALDOB,NDUFB6,0.7214285714285714,0.8620689655172413
690,SMAD4,ARG2,0.7214285714285714,0.8620689655172413
691,ELFN1,LINC02239,0.7214285714285714,0.8620689655172413
692,ELFN1,ADM2,0.7214285714285714,0.8620689655172413
693,ALDOB,PHKB,0.7214285714285714,0.8620689655172413
694,PCOLCE2,H4C13,0.7214285714285714,0.8620689655172413
695,PCOLCE2,H4C5,0.7214285714285714,0.8620689655172413
696,PIGY-DT,SLC2A2,0.7214285714285714,0.8620689655172413
697,PCOLCE2,H4C2,0.7214285714285714,0.8620689655172413
698,ELFN1,TBC1D26,0.7214285714285714,0.8620689655172413
699,PRIMA1,ZNF829,0.7214285714285714,0.8620689655172413
700,ASAP1,PPP1R1A,0.7214285714285714,0.8620689655172413
701,PRIMA1,ATOH8,0.7238095238095238,0.8620689655172413
702,SLC9A3-OT1,TMEM37,0.7238095238095238,0.8620689655172413
703,ALDOB,TTC32,0.7238095238095238,0.8620689655172413
704,ZNF184,SLC2A2,0.7238095238095238,0.8620689655172413
705,PCOLCE2,HOXA4,0.7238095238095238,0.8620689655172413
706,ALDOB,SLC25A23,0.7238095238095238,0.8620689655172413
707,ALDOB,DCUN1D3,0.7238095238095238,0.8620689655172413
708,CFAP70,ARG2,0.7238095238095238,0.8620689655172413
709,ALDOB,FAM220A,0.7238095238095238,0.8620689655172413
710,LYPLAL1,ARG2,0.7238095238095238,0.8620689655172413
711,PCOLCE2,CNN1,0.7238095238095238,0.8620689655172413
712,FAIM2,RNASEH2A,0.7238095238095238,0.8620689655172413
713,C22orf39,TMEM37,0.7238095238095238,0.8620689655172413
714,ALDOB,MTX2,0.7238095238095238,0.8620689655172413
715,ALDOB,CSNK1G1,0.7238095238095238,0.8620689655172413
716,DIP2B,ARG2,0.719047619047619,0.8620689655172413
717,PCOLCE2,GPR75,0.7238095238095238,0.8620689655172413
718,ALDOB,ABI1,0.7238095238095238,0.8620689655172413
719,FAIM2,KY,0.7214285714285714,0.8620689655172413
720,ALDOB,GNAI2,0.7238095238095238,0.8620689655172413
721,PRIMA1,TMCO1-AS1,0.7214285714285714,0.8620689655172413
722,ALDOB,AVL9,0.7214285714285714,0.8620689655172413
723,ALDOB,MRPL17,0.7214285714285714,0.8620689655172413
724,FAIM2,RAD54L2,0.7214285714285714,0.8620689655172413
725,KLHL22,ASCL2,0.7214285714285714,0.8620689655172413
726,FAIM2,CRIP2,0.7214285714285714,0.8620689655172413
727,HVCN1,HCN4,0.7214285714285714,0.8620689655172413
728,PCOLCE2,H4C16,0.7214285714285714,0.8620689655172413
729,ALDOB,NDUFAF2,0.7214285714285714,0.8620689655172413
730,CTSA,ARG2,0.7214285714285714,0.8620689655172413
731,PCOLCE2,H4C15,0.7214285714285714,0.8620689655172413
732,PACS1,ASCL2,0.7214285714285714,0.8620689655172413
733,RAB1A,PPP1R1A,0.7214285714285714,0.8620689655172413
734,ALDOB,CCDC82,0.7238095238095238,0.8620689655172413
735,ALDOB,EXOSC7,0.7238095238095238,0.8620689655172413
736,ELFN1,SLC17A9,0.7214285714285714,0.8620689655172413
737,PIGB,ARG2,0.7214285714285714,0.8620689655172413
738,ALDOB,GMEB1,0.7214285714285714,0.8620689655172413
739,PCOLCE2,FBXW8,0.7214285714285714,0.8620689655172413
740,ELFN1,ZNF663P,0.7214285714285714,0.8620689655172413
741,LRRTM2,SLC2A2,0.7214285714285714,0.8620689655172413
742,LIMK2,TMEM37,0.7214285714285714,0.8620689655172413
743,PCOLCE2,MSANTD1,0.7214285714285714,0.8620689655172413
744,INPP4A,ARG2,0.7214285714285714,0.8620689655172413
745,ST18,ARG2,0.7214285714285714,0.8620689655172413
746,ELFN1,FNDC11,0.7214285714285714,0.8620689655172413
747,ALDOB,PRPF4,0.7214285714285714,0.8620689655172413
748,WDR73,TMEM37,0.7214285714285714,0.8620689655172413
749,SYTL1,SLC2A2,0.7214285714285714,0.8620689655172413
750,SPR,TMEM37,0.7214285714285714,0.8620689655172413
751,HERC3,SLC2A2,0.7214285714285714,0.8620689655172413
752,ZNF821,ASCL2,0.7214285714285714,0.8620689655172413
753,SLC26A4,ZNF627,0.7214285714285714,0.8620689655172413
754,JAML,HCN4,0.7214285714285714,0.8620689655172413
755,ADAMTS17,FCHO1,0.7214285714285714,0.8620689655172413
756,ALDOB,SPG21,0.7214285714285714,0.8620689655172413
757,ALDOB,CYP2U1,0.7214285714285714,0.8620689655172413
758,ELFN1,AOC4P,0.7214285714285714,0.8620689655172413
759,PRIMA1,CDKL1,0.7214285714285714,0.8620689655172413
760,ALDOB,SMIM12,0.7214285714285714,0.8620689655172413
761,SLC26A4,SLC2A2,0.7214285714285714,0.8620689655172413
762,ELFN1,CHRNA3,0.7214285714285714,0.8620689655172413
763,ALDOB,AZI2,0.7214285714285714,0.8620689655172413
764,ADAM29,GABRA2,0.7214285714285714,0.8620689655172413
765,WDR17,ASCL2,0.7214285714285714,0.8620689655172413
766,ELFN1,MYPOP,0.7214285714285714,0.8620689655172413
767,TMEM178B,ARG2,0.7214285714285714,0.8620689655172413
768,PCOLCE2,CCDC178,0.7214285714285714,0.8620689655172413
769,PHOSPHO1,GABRA2,0.7214285714285714,0.8620689655172413
770,INPP5D,HCN4,0.7214285714285714,0.8620689655172413
771,PRIMA1,C22orf46P,0.7214285714285714,0.8620689655172413
772,ELFN1,PYCR3,0.7214285714285714,0.8620689655172413
773,SAMD12,CHL1,0.7214285714285714,0.8620689655172413
774,PRIMA1,KDM4D,0.7214285714285714,0.8620689655172413
775,DHRS4,TMEM37,0.7214285714285714,0.8620689655172413
776,FAIM2,PLEC,0.7214285714285714,0.8620689655172413
777,CCDC196,GABRA2,0.7214285714285714,0.8620689655172413
778,FAIM2,SNX8,0.7214285714285714,0.8620689655172413
779,PCOLCE2,ACTRT3,0.7214285714285714,0.8620689655172413
780,FAM170B-AS1,GABRA2,0.7214285714285714,0.8620689655172413
781,MEPCE,ASCL2,0.7214285714285714,0.8620689655172413
782,LINC02544,GABRA2,0.7214285714285714,0.8620689655172413
783,NAV2-AS4,GABRA2,0.7214285714285714,0.8620689655172413
784,FAIM2,TWF2,0.7214285714285714,0.8620689655172413
785,CDK19,TMEM37,0.7214285714285714,0.8620689655172413
786,FAIM2,GPC1,0.7214285714285714,0.8620689655172413
787,NT5DC3,SLC2A2,0.7214285714285714,0.8620689655172413
788,PCOLCE2,FOXS1,0.7214285714285714,0.8620689655172413
789,FAIM2,ZNF594-DT,0.7214285714285714,0.8620689655172413
790,ALDOB,PITPNA,0.7214285714285714,0.8620689655172413
791,ALDOB,PELO,0.7214285714285714,0.8620689655172413
792,ALDOB,PTRH2,0.7214285714285714,0.8620689655172413
793,FAIM2,TSNARE1,0.7214285714285714,0.8620689655172413
794,PCOLCE2,GK3,0.7214285714285714,0.8620689655172413
795,CASP4,CYS1,0.7214285714285714,0.8620689655172413
796,NKAP,SLC2A2,0.7214285714285714,0.8620689655172413
797,KBTBD3,SLC2A2,0.7214285714285714,0.8620689655172413
798,GCK,ASCL2,0.7214285714285714,0.8620689655172413
799,PRIMA1,TRAF3IP3,0.7214285714285714,0.8620689655172413
800,PRIMA1,TCAP,0.7214285714285714,0.8620689655172413
801,ELFN1,TXK,0.7214285714285714,0.8620689655172413
802,ALDOB,FEM1A,0.7214285714285714,0.8620689655172413
803,OR10J1,GABRA2,0.7214285714285714,0.8620689655172413
804,PCOLCE2,ZNF169,0.7214285714285714,0.8620689655172413
805,TBX18,GABRA2,0.7214285714285714,0.8620689655172413
806,DHRS4L2,TMEM37,0.7214285714285714,0.8620689655172413
807,VWA5A,PPP1R1A,0.7214285714285714,0.8620689655172413
808,PCOLCE2,CAMK4,0.7214285714285714,0.8620689655172413
809,PDE3A,CHL1,0.7214285714285714,0.8620689655172413
810,FAIM2,MIR6836,0.7214285714285714,0.8620689655172413
811,ELFN1,ORAI1,0.7214285714285714,0.8620689655172413
812,BTG1,PPP1R1A,0.719047619047619,0.8620689655172413
813,TXN,ARG2,0.7142857142857143,0.8620689655172413
814,ELFN1,SEPTIN7-DT,0.719047619047619,0.8620689655172413
815,LINC00853,GABRA2,0.7166666666666667,0.8620689655172413
816,ADD1,ARG2,0.7166666666666667,0.8620689655172413
817,KL,HS6ST2,0.7166666666666667,0.8620689655172413
818,SIAE,TMEM37,0.7166666666666667,0.8620689655172413
819,PLEKHA1,ARG2,0.7166666666666667,0.8620689655172413
820,WIPF1,SLC2A2,0.7166666666666667,0.8620689655172413
821,ALDOB,POMZP3,0.7166666666666667,0.8620689655172413
822,DHX29,ARG2,0.7166666666666667,0.8620689655172413
823,PRIMA1,FNDC11,0.7166666666666667,0.8620689655172413
824,MDFIC,SVIP,0.7166666666666667,0.8620689655172413
825,TMEM98,CYS1,0.7166666666666667,0.8620689655172413
826,ATP2C1,ARG2,0.7166666666666667,0.8620689655172413
